cluster_id,label,cluster_size,split
pos_3053,1,1,train
pos_3054,1,1,train
pos_3055,1,1,test
pos_3056,1,1,train
pos_3057,1,1,train
pos_3058,1,1,train
pos_3059,1,1,train
pos_306,1,1,train
pos_3060,1,1,train
pos_3061,1,1,train
pos_3062,1,1,train
pos_3063,1,1,train
pos_3064,1,1,train
pos_3065,1,3,train
pos_3066,1,1,train
pos_3067,1,1,train
pos_3068,1,1,test
pos_3069,1,1,train
pos_307,1,1,train
pos_3070,1,1,train
pos_3071,1,2,test
pos_3072,1,1,train
pos_3073,1,1,test
pos_3074,1,2,train
pos_3075,1,1,train
pos_3076,1,1,train
pos_3077,1,2,train
pos_3078,1,4,test
pos_3079,1,1,train
pos_308,1,1,train
pos_3080,1,1,train
pos_3081,1,1,train
pos_3082,1,1,train
pos_3083,1,1,train
pos_3084,1,1,train
pos_3085,1,1,train
pos_3086,1,1,train
pos_3087,1,1,train
pos_3088,1,1,train
pos_3089,1,1,train
pos_309,1,1,train
pos_3090,1,1,train
pos_3091,1,2,train
pos_3092,1,1,train
pos_3093,1,2,test
pos_3094,1,2,train
pos_3095,1,1,train
pos_3096,1,1,train
pos_3097,1,1,val
pos_3098,1,1,train
pos_3099,1,1,train
pos_31,1,1,train
pos_310,1,1,train
pos_3100,1,1,train
pos_3101,1,1,train
pos_3102,1,2,test
pos_3103,1,2,train
pos_3104,1,1,test
pos_3105,1,1,val
pos_3106,1,1,test
pos_3107,1,1,val
pos_3108,1,1,train
pos_3109,1,1,train
pos_311,1,1,train
pos_3110,1,1,train
pos_3111,1,1,train
pos_3112,1,1,train
pos_3113,1,1,train
pos_3114,1,1,train
pos_3115,1,2,val
pos_3116,1,1,train
pos_3117,1,1,train
pos_3118,1,1,train
pos_3119,1,1,train
pos_312,1,1,train
pos_3120,1,1,train
pos_3121,1,1,train
pos_3122,1,2,train
pos_3123,1,1,test
pos_3124,1,2,train
pos_3125,1,3,train
pos_3126,1,1,train
pos_3127,1,1,train
pos_3128,1,2,val
pos_3129,1,1,train
pos_313,1,1,val
pos_3130,1,1,train
pos_3131,1,1,train
pos_3132,1,3,train
pos_3133,1,1,train
pos_3134,1,1,train
pos_3135,1,1,train
pos_3136,1,1,train
pos_3137,1,2,train
pos_3138,1,1,train
pos_3139,1,1,train
pos_314,1,1,train
pos_3140,1,1,train
pos_3141,1,1,train
pos_3142,1,1,val
pos_3143,1,1,val
pos_3144,1,1,train
pos_3145,1,1,train
pos_3146,1,1,train
pos_3147,1,1,train
pos_3148,1,2,train
pos_3149,1,1,val
pos_315,1,1,train
pos_3150,1,1,train
pos_3151,1,1,train
pos_3152,1,1,train
pos_3153,1,1,train
pos_3154,1,1,val
pos_3155,1,2,val
pos_3156,1,1,train
pos_3157,1,1,train
pos_3158,1,1,test
pos_3159,1,1,train
pos_316,1,1,train
pos_3160,1,3,train
pos_3161,1,1,train
pos_3162,1,1,train
pos_3163,1,1,train
pos_3164,1,1,train
pos_3165,1,1,val
pos_3166,1,1,train
pos_3167,1,1,train
pos_3168,1,1,train
pos_3169,1,1,test
pos_317,1,1,train
pos_3170,1,1,train
pos_3171,1,1,train
pos_3172,1,1,train
pos_3173,1,4,train
pos_3174,1,1,train
pos_3175,1,1,train
pos_3176,1,1,test
pos_3177,1,1,val
pos_3178,1,1,train
pos_3179,1,1,train
pos_318,1,2,train
pos_3180,1,3,train
pos_3181,1,1,train
pos_3182,1,1,train
pos_3183,1,1,train
pos_3184,1,1,train
pos_3185,1,1,train
pos_3186,1,1,train
pos_3187,1,1,train
pos_3188,1,2,train
pos_3189,1,1,train
pos_319,1,1,train
pos_3190,1,1,val
pos_3191,1,2,test
pos_3192,1,1,train
pos_3193,1,3,val
pos_3194,1,2,train
pos_3195,1,1,train
pos_3196,1,1,train
pos_3197,1,1,train
pos_3198,1,1,train
pos_3199,1,1,train
pos_32,1,2,val
pos_320,1,1,train
pos_3200,1,1,train
pos_3201,1,1,train
pos_3202,1,1,train
pos_3203,1,1,test
pos_3204,1,2,train
pos_3205,1,1,train
pos_3206,1,1,train
pos_3207,1,1,train
pos_3208,1,1,val
pos_3209,1,1,train
pos_321,1,2,train
pos_3210,1,1,train
pos_3211,1,1,train
pos_3212,1,1,train
pos_3213,1,1,train
pos_3214,1,1,train
pos_3215,1,1,train
pos_3216,1,1,test
pos_3217,1,1,train
pos_3218,1,1,test
pos_3219,1,1,train
pos_322,1,1,train
pos_3220,1,1,train
pos_3221,1,1,train
pos_3222,1,1,train
pos_3223,1,1,val
pos_3224,1,1,test
pos_3225,1,1,train
pos_3226,1,1,train
pos_3227,1,2,train
pos_3228,1,1,train
pos_3229,1,3,train
pos_323,1,1,train
pos_3230,1,1,test
pos_3231,1,1,train
pos_3232,1,1,train
pos_3233,1,2,train
pos_3234,1,1,train
pos_3235,1,1,train
pos_3236,1,1,test
pos_3237,1,1,train
pos_3238,1,8,test
pos_3239,1,2,train
pos_324,1,2,test
pos_3240,1,1,train
pos_3241,1,1,val
pos_3242,1,1,test
pos_3243,1,1,train
pos_3244,1,2,train
pos_3245,1,1,val
pos_3246,1,1,train
pos_3247,1,1,train
pos_3248,1,2,val
pos_3249,1,1,train
pos_325,1,2,train
pos_3250,1,1,train
pos_3251,1,1,train
pos_3252,1,1,train
pos_3253,1,1,test
pos_3254,1,1,train
pos_3255,1,1,train
pos_3256,1,1,train
pos_3257,1,1,train
pos_3258,1,1,val
pos_3259,1,1,train
pos_326,1,2,train
pos_3260,1,1,train
pos_3261,1,1,train
pos_3262,1,1,test
pos_3263,1,1,train
pos_3264,1,1,train
pos_3265,1,1,train
pos_3266,1,1,train
pos_3267,1,1,train
pos_3268,1,1,train
pos_3269,1,2,train
pos_327,1,2,train
pos_3270,1,1,train
pos_3271,1,1,train
pos_3272,1,1,train
pos_3273,1,1,train
pos_3274,1,1,test
pos_3275,1,1,train
pos_3276,1,1,val
pos_3277,1,1,train
pos_3278,1,1,test
pos_3279,1,2,train
pos_328,1,1,train
pos_3280,1,1,train
pos_3281,1,1,test
pos_3282,1,2,train
pos_3283,1,1,train
pos_3284,1,2,train
pos_3285,1,1,train
pos_3286,1,1,train
pos_3287,1,1,train
pos_3288,1,1,test
pos_3289,1,1,train
pos_329,1,1,train
pos_3290,1,1,train
pos_3291,1,1,train
pos_3292,1,1,val
pos_3293,1,1,train
pos_3294,1,1,train
pos_3295,1,1,train
pos_3296,1,1,train
pos_3297,1,1,train
pos_3298,1,3,train
pos_3299,1,1,train
pos_33,1,1,train
pos_330,1,1,train
pos_3300,1,1,train
pos_3301,1,2,train
pos_3302,1,1,train
pos_3303,1,1,train
pos_3304,1,1,train
pos_3305,1,3,test
pos_3306,1,2,test
pos_3307,1,1,val
pos_3308,1,1,train
pos_3309,1,3,test
pos_331,1,1,train
pos_3310,1,1,train
pos_3311,1,1,train
pos_3312,1,1,train
pos_3313,1,2,train
pos_3314,1,1,train
pos_3315,1,1,train
pos_3316,1,7,train
pos_3317,1,3,train
pos_3318,1,1,train
pos_3319,1,1,train
pos_332,1,1,train
pos_3320,1,1,train
pos_3321,1,1,test
pos_3322,1,1,train
pos_3323,1,1,train
pos_3324,1,1,train
pos_3325,1,1,train
pos_3326,1,1,train
pos_3327,1,1,train
pos_3328,1,1,train
pos_3329,1,1,test
pos_333,1,1,train
pos_3330,1,1,train
pos_3331,1,1,test
pos_3332,1,1,train
pos_3333,1,1,train
pos_3334,1,1,train
pos_3335,1,2,train
pos_3336,1,6,train
pos_3337,1,1,train
pos_3338,1,1,val
pos_3339,1,1,train
pos_334,1,1,train
pos_3340,1,1,test
pos_3341,1,1,val
pos_3342,1,1,train
pos_3343,1,1,train
pos_3344,1,2,train
pos_3345,1,2,train
pos_3346,1,2,val
pos_3347,1,2,train
pos_3348,1,1,val
pos_3349,1,2,test
pos_335,1,1,train
pos_3350,1,1,val
pos_3351,1,4,test
pos_3352,1,1,train
pos_3353,1,3,train
pos_3354,1,2,train
pos_3355,1,1,train
pos_3356,1,2,test
pos_3357,1,1,train
pos_3358,1,1,train
pos_3359,1,1,train
pos_336,1,1,test
pos_3360,1,1,train
pos_3361,1,1,train
pos_3362,1,1,val
pos_3363,1,1,train
pos_3364,1,1,train
pos_3365,1,1,train
pos_3366,1,1,test
pos_3367,1,1,train
pos_3368,1,1,train
pos_3369,1,1,train
pos_337,1,1,train
pos_3370,1,1,train
pos_3371,1,1,train
pos_3372,1,1,train
pos_3373,1,1,train
pos_3374,1,1,train
pos_3375,1,3,test
pos_3376,1,1,train
pos_3377,1,1,train
pos_3378,1,1,train
pos_3379,1,1,train
pos_338,1,1,train
pos_3380,1,1,train
pos_3381,1,1,train
pos_3382,1,1,train
pos_3383,1,1,train
pos_3384,1,1,train
pos_3385,1,1,val
pos_3386,1,1,test
pos_3387,1,1,test
pos_3388,1,1,val
pos_3389,1,1,train
pos_339,1,1,train
pos_3390,1,1,val
pos_3391,1,1,train
pos_3392,1,1,train
pos_3393,1,1,train
pos_3394,1,1,train
pos_3395,1,1,train
pos_3396,1,2,train
pos_3397,1,1,train
pos_3398,1,1,train
pos_3399,1,1,train
pos_34,1,1,train
pos_340,1,1,train
pos_3400,1,1,train
pos_3401,1,1,train
pos_3402,1,1,train
pos_3403,1,16,train
pos_3404,1,1,train
pos_3405,1,2,val
pos_3406,1,1,train
pos_3407,1,1,train
pos_3408,1,1,train
pos_3409,1,1,train
pos_341,1,1,train
pos_3410,1,1,test
pos_3411,1,1,train
pos_3412,1,1,test
pos_3413,1,1,train
pos_3414,1,1,train
pos_3415,1,2,train
pos_3416,1,1,train
pos_3417,1,1,test
pos_3418,1,1,train
pos_3419,1,1,train
pos_342,1,1,val
pos_3420,1,2,train
pos_3421,1,1,train
pos_3422,1,1,train
pos_3423,1,1,train
pos_3424,1,2,train
pos_3425,1,1,train
pos_3426,1,1,train
pos_3427,1,1,train
pos_3428,1,3,train
pos_3429,1,1,train
pos_343,1,1,train
pos_3430,1,1,train
pos_3431,1,1,train
pos_3432,1,2,train
pos_3433,1,1,test
pos_3434,1,1,train
pos_3435,1,3,test
pos_3436,1,1,train
pos_3437,1,1,train
pos_3438,1,2,train
pos_3439,1,1,test
pos_344,1,1,train
pos_3440,1,1,train
pos_3441,1,6,train
pos_3442,1,1,train
pos_3443,1,2,train
pos_3444,1,1,train
pos_3445,1,2,train
pos_3446,1,2,train
pos_3447,1,1,test
pos_3448,1,1,val
pos_3449,1,1,test
pos_345,1,1,train
pos_3450,1,2,train
pos_3451,1,2,val
pos_3452,1,1,train
pos_3453,1,1,train
pos_3454,1,1,train
pos_3455,1,1,train
pos_3456,1,1,train
pos_3457,1,1,train
pos_3458,1,1,test
pos_3459,1,1,val
pos_346,1,1,train
pos_3460,1,1,train
pos_3461,1,2,train
pos_3462,1,1,train
pos_3463,1,1,train
pos_3464,1,2,train
pos_3465,1,2,val
pos_3466,1,1,train
pos_3467,1,1,train
pos_3468,1,1,train
pos_3469,1,1,test
pos_347,1,1,train
pos_3470,1,1,train
pos_3471,1,1,train
pos_3472,1,1,train
pos_3473,1,2,train
pos_3474,1,2,train
pos_3475,1,1,train
pos_3476,1,1,train
pos_3477,1,1,train
pos_3478,1,1,train
pos_3479,1,1,train
pos_348,1,1,train
pos_3480,1,1,test
pos_3481,1,1,train
pos_3482,1,1,train
pos_3483,1,2,test
pos_3484,1,2,train
pos_3485,1,1,train
pos_3486,1,1,train
pos_3487,1,1,train
pos_3488,1,1,train
pos_3489,1,1,train
pos_349,1,1,train
pos_3490,1,1,train
pos_3491,1,1,train
pos_3492,1,1,train
pos_3493,1,1,train
pos_3494,1,1,train
pos_3495,1,1,val
pos_3496,1,1,train
pos_3497,1,1,train
pos_3498,1,2,train
pos_3499,1,2,test
pos_35,1,1,train
pos_350,1,1,train
pos_3500,1,3,train
pos_3501,1,1,train
pos_3502,1,1,train
pos_3503,1,1,test
pos_3504,1,2,train
pos_3505,1,1,train
pos_3506,1,1,val
pos_3507,1,1,train
pos_3508,1,7,train
pos_3509,1,2,train
pos_351,1,1,train
pos_3510,1,1,test
pos_3511,1,3,train
pos_3512,1,1,train
pos_3513,1,2,train
pos_3514,1,1,train
pos_3515,1,1,train
pos_3516,1,1,train
pos_3517,1,1,train
pos_3518,1,1,train
pos_3519,1,9,train
pos_352,1,1,train
pos_3520,1,1,train
pos_3521,1,1,val
pos_3522,1,1,train
pos_3523,1,1,train
pos_3524,1,1,train
pos_3525,1,1,train
pos_3526,1,2,train
pos_3527,1,1,train
pos_3528,1,1,train
pos_3529,1,1,train
pos_353,1,1,train
pos_3530,1,1,train
pos_3531,1,1,train
pos_3532,1,1,train
pos_3533,1,1,val
pos_3534,1,1,train
pos_3535,1,1,train
pos_3536,1,3,val
pos_3537,1,2,train
pos_3538,1,1,train
pos_3539,1,1,test
pos_354,1,1,train
pos_3540,1,1,train
pos_3541,1,1,train
pos_3542,1,1,train
pos_3543,1,2,train
pos_3544,1,1,train
pos_3545,1,1,train
pos_3546,1,1,train
pos_3547,1,2,train
pos_3548,1,2,train
pos_3549,1,1,train
pos_355,1,1,train
pos_3550,1,2,train
pos_3551,1,2,test
pos_3552,1,1,train
pos_3553,1,1,train
pos_3554,1,1,train
pos_3555,1,1,train
pos_3556,1,1,train
pos_3557,1,1,train
pos_3558,1,1,train
pos_3559,1,1,train
pos_356,1,1,train
pos_3560,1,1,train
pos_3561,1,1,test
pos_3562,1,1,train
pos_3563,1,1,test
pos_3564,1,1,train
pos_3565,1,1,train
pos_3566,1,1,train
pos_3567,1,2,train
pos_3568,1,4,test
pos_3569,1,1,train
pos_357,1,1,train
pos_3570,1,1,train
pos_3571,1,1,train
pos_3572,1,3,train
pos_3573,1,1,train
pos_3574,1,2,train
pos_3575,1,1,train
pos_3576,1,1,train
pos_3577,1,1,train
pos_3578,1,2,val
pos_3579,1,1,train
pos_358,1,1,train
pos_3580,1,1,val
pos_3581,1,1,test
pos_3582,1,1,train
pos_3583,1,2,val
pos_3584,1,1,train
pos_3585,1,1,train
pos_3586,1,1,train
pos_3587,1,1,train
pos_3588,1,1,train
pos_3589,1,1,train
pos_359,1,1,train
pos_3590,1,2,train
pos_3591,1,1,train
pos_3592,1,3,train
pos_3593,1,1,train
pos_3594,1,1,train
pos_3595,1,2,train
pos_3596,1,1,train
pos_3597,1,2,train
pos_3598,1,2,val
pos_3599,1,1,train
pos_36,1,1,train
pos_360,1,1,train
pos_3600,1,2,train
pos_3601,1,1,train
pos_3602,1,1,train
pos_3603,1,2,train
pos_3604,1,1,train
pos_3605,1,3,train
pos_3606,1,3,train
pos_3607,1,2,val
pos_3608,1,2,train
pos_3609,1,1,test
pos_361,1,1,train
pos_3610,1,2,train
pos_3611,1,1,train
pos_3612,1,2,train
pos_3613,1,2,train
pos_3614,1,1,test
pos_3615,1,1,train
pos_3616,1,1,train
pos_3617,1,1,train
pos_3618,1,1,val
pos_3619,1,1,train
pos_362,1,1,train
pos_3620,1,1,train
pos_3621,1,1,test
pos_3622,1,3,test
pos_3623,1,1,train
pos_3624,1,2,train
pos_3625,1,1,train
pos_3626,1,1,train
pos_3627,1,1,train
pos_3628,1,1,train
pos_3629,1,1,train
pos_363,1,1,train
pos_3630,1,1,val
pos_3631,1,1,train
pos_3632,1,1,train
pos_3633,1,1,train
pos_3634,1,1,train
pos_3635,1,1,train
pos_3636,1,2,train
pos_3637,1,1,train
pos_3638,1,1,train
pos_3639,1,1,val
pos_364,1,1,train
pos_3640,1,1,train
pos_3641,1,3,test
pos_3642,1,1,train
pos_3643,1,1,train
pos_3644,1,1,train
pos_3645,1,1,train
pos_3646,1,1,test
pos_3647,1,1,train
pos_3648,1,1,train
pos_3649,1,1,train
pos_365,1,3,train
pos_3650,1,2,train
pos_3651,1,2,test
pos_3652,1,1,train
pos_3653,1,1,train
pos_3654,1,1,train
pos_3655,1,1,train
pos_3656,1,1,train
pos_3657,1,1,test
pos_3658,1,1,test
pos_3659,1,2,train
pos_366,1,1,train
pos_3660,1,2,train
pos_3661,1,1,train
pos_3662,1,2,train
pos_3663,1,1,test
pos_3664,1,4,val
pos_3665,1,3,train
pos_3666,1,3,train
pos_3667,1,1,train
pos_3668,1,1,val
pos_3669,1,1,test
pos_367,1,1,val
pos_3670,1,2,train
pos_3671,1,2,train
pos_3672,1,2,train
pos_3673,1,2,train
pos_3674,1,1,train
pos_3675,1,2,train
pos_3676,1,1,train
pos_3677,1,5,train
pos_3678,1,1,train
pos_3679,1,1,train
pos_368,1,1,train
pos_3680,1,1,train
pos_3681,1,2,val
pos_3682,1,1,train
pos_3683,1,1,train
pos_3684,1,1,train
pos_3685,1,1,val
pos_3686,1,1,val
pos_3687,1,1,train
pos_3688,1,1,train
pos_3689,1,1,train
pos_369,1,2,train
pos_3690,1,1,train
pos_3691,1,2,train
pos_3692,1,1,val
pos_3693,1,1,train
pos_3694,1,1,train
pos_3695,1,2,train
pos_3696,1,1,train
pos_3697,1,2,train
pos_3698,1,1,train
pos_3699,1,1,train
pos_37,1,1,train
pos_370,1,1,train
pos_3700,1,1,test
pos_3701,1,4,val
pos_3702,1,1,train
pos_3703,1,1,train
pos_3704,1,1,train
pos_3705,1,2,train
pos_3706,1,1,train
pos_3707,1,3,train
pos_3708,1,1,val
pos_3709,1,1,train
pos_371,1,1,val
pos_3710,1,1,train
pos_3711,1,1,train
pos_3712,1,1,train
pos_3713,1,1,train
pos_3714,1,1,train
pos_3715,1,1,train
pos_3716,1,2,train
pos_3717,1,1,train
pos_3718,1,2,train
pos_3719,1,1,test
pos_372,1,1,train
pos_3720,1,2,test
pos_3721,1,1,train
pos_3722,1,2,val
pos_3723,1,1,train
pos_3724,1,1,train
pos_3725,1,1,train
pos_3726,1,1,train
pos_3727,1,1,train
pos_3728,1,1,train
pos_3729,1,1,val
pos_373,1,1,train
pos_3730,1,2,train
pos_3731,1,2,train
pos_3732,1,3,train
pos_3733,1,2,train
pos_3734,1,2,train
pos_3735,1,1,train
pos_3736,1,1,train
pos_3737,1,1,train
pos_3738,1,1,train
pos_3739,1,1,test
pos_374,1,1,train
pos_3740,1,1,test
pos_3741,1,1,test
pos_3742,1,1,train
pos_3743,1,1,test
pos_3744,1,1,train
pos_3745,1,1,val
pos_3746,1,1,train
pos_3747,1,1,train
pos_3748,1,1,train
pos_3749,1,1,train
pos_375,1,1,train
pos_3750,1,1,train
pos_3751,1,1,train
pos_3752,1,1,train
pos_3753,1,1,train
pos_3754,1,1,train
pos_3755,1,1,train
pos_3756,1,4,train
pos_3757,1,1,test
pos_3758,1,1,train
pos_3759,1,1,train
pos_376,1,1,train
pos_3760,1,1,train
pos_3761,1,1,train
pos_3762,1,2,val
pos_3763,1,1,test
pos_3764,1,1,val
pos_3765,1,1,train
pos_3766,1,1,test
pos_3767,1,1,train
pos_3768,1,1,test
pos_3769,1,1,train
pos_377,1,1,test
pos_3770,1,1,train
pos_3771,1,1,train
pos_3772,1,1,train
pos_3773,1,1,train
pos_3774,1,1,train
pos_3775,1,1,train
pos_3776,1,1,test
pos_3777,1,1,train
pos_3778,1,1,train
pos_3779,1,1,train
pos_378,1,1,train
pos_3780,1,4,train
pos_3781,1,1,train
pos_3782,1,1,train
pos_3783,1,3,train
pos_3784,1,1,train
pos_3785,1,1,train
pos_3786,1,1,test
pos_3787,1,2,val
pos_3788,1,1,train
pos_3789,1,1,train
pos_379,1,1,train
pos_3790,1,1,train
pos_3791,1,2,train
pos_3792,1,1,train
pos_3793,1,1,train
pos_3794,1,1,test
pos_3795,1,1,train
pos_3796,1,1,train
pos_3797,1,1,train
pos_3798,1,1,train
pos_3799,1,1,test
pos_38,1,1,train
pos_380,1,1,train
pos_3800,1,2,val
pos_3801,1,1,train
pos_3802,1,1,train
pos_3803,1,1,train
pos_3804,1,1,train
pos_3805,1,1,train
pos_3806,1,1,train
pos_3807,1,3,train
pos_3808,1,1,train
pos_3809,1,1,val
pos_381,1,1,train
pos_3810,1,1,train
pos_3811,1,1,train
pos_3812,1,1,train
pos_3813,1,1,train
pos_3814,1,1,test
pos_3815,1,1,train
pos_3816,1,3,train
pos_3817,1,1,train
pos_3818,1,1,train
pos_3819,1,1,train
pos_382,1,1,train
pos_3820,1,1,test
pos_3821,1,1,train
pos_3822,1,7,train
pos_3823,1,1,train
pos_3824,1,1,train
pos_3825,1,1,train
pos_3826,1,1,test
pos_3827,1,1,train
pos_3828,1,1,train
pos_3829,1,1,train
pos_383,1,1,train
pos_3830,1,2,train
pos_3831,1,1,val
pos_3832,1,1,test
pos_3833,1,2,test
pos_3834,1,1,train
pos_3835,1,7,train
pos_3836,1,2,train
pos_3837,1,1,train
pos_3838,1,1,train
pos_3839,1,1,train
pos_384,1,1,train
pos_3840,1,1,train
pos_3841,1,1,train
pos_3842,1,2,train
pos_3843,1,1,train
pos_3844,1,1,train
pos_3845,1,1,test
pos_3846,1,1,train
pos_3847,1,1,train
pos_3848,1,1,train
pos_3849,1,1,val
pos_385,1,1,train
pos_3850,1,1,val
pos_3851,1,2,train
pos_3852,1,1,train
pos_3853,1,3,test
pos_3854,1,1,test
pos_3855,1,1,train
pos_3856,1,1,test
pos_3857,1,2,train
pos_3858,1,2,train
pos_3859,1,1,train
pos_386,1,1,train
pos_3860,1,1,train
pos_3861,1,1,train
pos_3862,1,4,train
pos_3863,1,1,train
pos_3864,1,1,test
pos_3865,1,1,train
pos_3866,1,1,train
pos_3867,1,5,train
pos_3868,1,1,train
pos_3869,1,5,train
pos_387,1,1,train
pos_3870,1,1,train
pos_3871,1,2,train
pos_3872,1,1,train
pos_3873,1,1,train
pos_3874,1,1,train
pos_3875,1,1,test
pos_3876,1,1,val
pos_3877,1,1,train
pos_3878,1,1,train
pos_3879,1,1,test
pos_388,1,1,train
pos_3880,1,1,train
pos_3881,1,1,train
pos_3882,1,1,train
pos_3883,1,3,train
pos_3884,1,3,train
pos_3885,1,2,test
pos_3886,1,3,train
pos_3887,1,1,train
pos_3888,1,1,train
pos_3889,1,1,train
pos_389,1,1,test
pos_3890,1,4,train
pos_3891,1,3,train
pos_3892,1,1,train
pos_3893,1,1,train
pos_3894,1,2,test
pos_3895,1,1,train
pos_3896,1,1,train
pos_3897,1,1,train
pos_3898,1,1,train
pos_3899,1,1,val
pos_39,1,1,train
pos_390,1,1,train
pos_3900,1,2,val
pos_3901,1,1,train
pos_3902,1,1,train
pos_3903,1,3,train
pos_3904,1,1,train
pos_3905,1,3,val
pos_3906,1,1,test
pos_3907,1,2,val
pos_3908,1,1,train
pos_3909,1,1,test
pos_391,1,1,train
pos_3910,1,1,train
pos_3911,1,2,train
pos_3912,1,1,train
pos_3913,1,1,val
pos_3914,1,1,train
pos_3915,1,1,test
pos_3916,1,2,train
pos_3917,1,1,train
pos_3918,1,1,train
pos_3919,1,1,train
pos_392,1,1,train
pos_3920,1,1,train
pos_3921,1,2,train
pos_3922,1,1,train
pos_3923,1,1,train
pos_3924,1,1,test
pos_3925,1,2,train
pos_3926,1,3,train
pos_3927,1,1,train
pos_3928,1,1,train
pos_3929,1,1,train
pos_393,1,1,train
pos_3930,1,4,train
pos_3931,1,1,train
pos_3932,1,1,train
pos_3933,1,1,train
pos_3934,1,1,train
pos_3935,1,1,train
pos_3936,1,1,val
pos_3937,1,1,train
pos_3938,1,1,train
pos_3939,1,1,train
pos_394,1,1,train
pos_3940,1,1,val
pos_3941,1,1,test
pos_3942,1,1,train
pos_3943,1,1,train
pos_3944,1,1,train
pos_3945,1,1,train
pos_3946,1,3,train
pos_3947,1,1,train
pos_3948,1,1,test
pos_3949,1,1,test
pos_395,1,1,train
pos_3950,1,2,train
pos_3951,1,2,train
pos_3952,1,1,train
pos_3953,1,1,train
pos_3954,1,1,train
pos_3955,1,1,test
pos_3956,1,1,train
pos_3957,1,1,val
pos_3958,1,2,train
pos_3959,1,2,train
pos_396,1,2,train
pos_3960,1,1,val
pos_3961,1,1,train
pos_3962,1,1,val
pos_3963,1,1,train
pos_3964,1,1,test
pos_3965,1,1,val
pos_3966,1,1,train
pos_3967,1,1,train
pos_3968,1,2,val
pos_3969,1,1,val
pos_397,1,1,train
pos_3970,1,1,train
pos_3971,1,1,train
pos_3972,1,1,train
pos_3973,1,1,test
pos_3974,1,16,val
pos_3975,1,1,train
pos_3976,1,1,train
pos_3977,1,1,train
pos_3978,1,1,train
pos_3979,1,2,val
pos_398,1,1,test
pos_3980,1,1,train
pos_3981,1,1,train
pos_3982,1,1,train
pos_3983,1,2,train
pos_3984,1,1,train
pos_3985,1,1,train
pos_3986,1,1,train
pos_3987,1,1,train
pos_3988,1,1,train
pos_3989,1,3,train
pos_399,1,1,train
pos_3990,1,1,train
pos_3991,1,1,train
pos_3992,1,1,train
pos_3993,1,1,train
pos_3994,1,1,train
pos_3995,1,1,train
pos_3996,1,1,train
pos_3997,1,1,train
pos_3998,1,2,train
pos_3999,1,1,val
pos_4,1,1,train
pos_40,1,1,train
pos_400,1,1,train
pos_4000,1,1,train
pos_4001,1,1,train
pos_4002,1,1,train
pos_4003,1,1,train
pos_4004,1,1,train
pos_4005,1,1,train
pos_4006,1,1,train
pos_4007,1,3,train
pos_4008,1,1,val
pos_4009,1,2,train
pos_401,1,1,train
pos_4010,1,1,val
pos_4011,1,1,train
pos_4012,1,1,train
pos_4013,1,1,train
pos_4014,1,1,train
pos_4015,1,1,train
pos_4016,1,1,train
pos_4017,1,1,val
pos_4018,1,1,val
pos_4019,1,1,train
pos_402,1,1,train
pos_4020,1,1,train
pos_4021,1,2,train
pos_4022,1,1,train
pos_4023,1,1,train
pos_4024,1,1,train
pos_4025,1,3,test
pos_4026,1,2,train
pos_4027,1,1,val
pos_4028,1,1,train
pos_4029,1,1,train
pos_403,1,1,train
pos_4030,1,1,test
pos_4031,1,1,train
pos_4032,1,1,val
pos_4033,1,1,train
pos_4034,1,1,train
pos_4035,1,3,train
pos_4036,1,1,train
pos_4037,1,1,train
pos_4038,1,1,train
pos_4039,1,1,train
pos_404,1,1,train
pos_4040,1,1,val
pos_4041,1,1,train
pos_4042,1,1,train
pos_4043,1,2,train
pos_4044,1,1,train
pos_4045,1,1,train
pos_4046,1,2,test
pos_4047,1,1,train
pos_4048,1,1,train
pos_4049,1,3,test
pos_405,1,1,train
pos_4050,1,2,train
pos_4051,1,2,train
pos_4052,1,1,train
pos_4053,1,1,train
pos_4054,1,1,train
pos_4055,1,1,val
pos_4056,1,1,train
pos_4057,1,1,test
pos_4058,1,1,test
pos_4059,1,1,train
pos_406,1,1,train
pos_4060,1,1,train
pos_4061,1,16,train
pos_4062,1,4,train
pos_4063,1,1,train
pos_4064,1,1,train
pos_4065,1,1,train
pos_4066,1,1,train
pos_4067,1,1,train
pos_4068,1,1,train
pos_4069,1,2,train
pos_407,1,1,test
pos_4070,1,1,train
pos_4071,1,1,test
pos_4072,1,1,train
pos_4073,1,1,train
pos_4074,1,1,train
pos_4075,1,1,train
pos_4076,1,4,val
pos_4077,1,1,train
pos_4078,1,1,train
pos_4079,1,1,train
pos_408,1,1,train
pos_4080,1,2,train
pos_4081,1,1,train
pos_4082,1,1,train
pos_4083,1,1,train
pos_4084,1,1,train
pos_4085,1,1,train
pos_4086,1,1,train
pos_4087,1,1,train
pos_4088,1,1,train
pos_4089,1,1,train
pos_409,1,1,test
pos_4090,1,1,train
pos_4091,1,1,test
pos_4092,1,1,test
pos_4093,1,1,train
pos_4094,1,1,test
pos_4095,1,1,train
pos_4096,1,1,train
pos_4097,1,1,test
pos_4098,1,1,train
pos_4099,1,2,train
pos_41,1,1,train
pos_410,1,1,train
pos_4100,1,1,train
pos_4101,1,1,test
pos_4102,1,1,val
pos_4103,1,1,train
pos_4104,1,1,train
pos_4105,1,1,test
pos_4106,1,1,train
pos_4107,1,3,train
pos_4108,1,1,train
pos_4109,1,1,train
pos_411,1,1,train
